source,post_type,post_id,author,date,title,content,type_slug,rating_data,rating,likes,dislikes,approved,pinned
post,product,2761,,2023-02-25 10:14:36,Très très satisfaite !,"J’ai longtemps hésité avant de l’acheter, j’avais peur que ça soit encore un énième produit qui ne ferait absolument rien contre mon psoriasis mais c’est vraiment la révolution ! Je n’ai plus aucune démangeaison plus aucune plaque alors qu’avant 2 jours après mon shampoing les plaques étaient de retour comme ci elle n’était jamais partie. Merci beaucoup sibyllette j’ai enfin trouvé le produit qu’il me faut et qui fonctionne. Je peux enfin arrêter les corticoïdes qui étaient un peu fort et nocif sur le long terme ! Merci beaucoup je vais recommander ma dose ! À très vite",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Très très satisfaite !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,2,0,1,0
post,product,12012,,2023-02-25 08:16:55,Ca plaque bien :grinning_face_with_star_eyes:,Ca plaque bien :grinning_face_with_star_eyes:,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:45:""Ca plaque bien :grinning_face_with_star_eyes:"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,13426,,2023-02-24 11:55:39,Franchement rien à dire pour,Franchement rien à dire pour les deux il sont magnifiques,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:28:""Franchement rien à dire pour"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,15002,,2023-02-19 13:07:27,Pas mal comme palette de,Pas mal comme palette de belle couleur,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Pas mal comme palette de"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,14664,,2023-02-19 13:07:24,Ne reste pas comme précisé,Ne reste pas comme précisé III part reste sur le masque,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Ne reste pas comme précisé"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,14672,,2023-02-19 13:07:15,Sans plus comme gloss,Sans plus comme gloss,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Sans plus comme gloss"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,12920,,2023-02-15 07:59:38,Bon gommage,Bon gommage,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Bon gommage"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,14664,,2023-02-15 07:59:08,Tien pendant longtemps,Tien pendant longtemps,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Tien pendant longtemps"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,5940,,2023-02-15 07:58:02,Cool,Cool,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:4:""Cool"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-02-13 07:47:30,Super efficace,"Pierre jaune un indispensable pour se débarrasser des pellicules, squames et autre. A savoir : traitement non définitif à renouveler pour avoir des résultats.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Super efficace"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-02-12 00:37:36,Top top,Top top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""Top top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-02-11 17:26:44,C est super la pierre,C est super la pierre jaune pour la peau,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""C est super la pierre"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,,2023-02-10 11:04:18,Pas encore utiliser,Pas encore utiliser,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:19:""Pas encore utiliser"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,15002,,2023-02-10 11:03:56,Bonne pigmentation magnifique,Bonne pigmentation magnifique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:29:""Bonne pigmentation magnifique"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,14664,,2023-02-10 11:03:23,Bonne tenue,Bonne tenue,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Bonne tenue"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,11320,2023-02-08 08:13:07,Excellent produit et très efficace,Excellent produit et très efficace,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:34:""Excellent produit et très efficace"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-02-08 08:12:20,Je trouve que la Pierre,"Je trouve que la Pierre jaune est très efficace, je l’ai appliqué sur la teigne tondante que mes enfants avaient eu à la crèche. Maintenant ça va mieux.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Je trouve que la Pierre"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,,2023-02-07 06:37:29,Nettoie bien la peau.:ok_hand::ok_hand::ok_hand::ok_hand::ok_hand:,Nettoie bien la peau.:ok_hand::ok_hand::ok_hand::ok_hand::ok_hand:,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:66:""Nettoie bien la peau.:ok_hand::ok_hand::ok_hand::ok_hand::ok_hand:"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,4570,,2023-02-06 13:00:34,Je pense que ces un,Je pense que ces un bon savon et nettoyer le corps bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:19:""Je pense que ces un"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10295,,2023-02-06 07:33:06,"super produits, livraison rapide. merci","super produits, livraison rapide. merci",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:39:""super produits, livraison rapide. merci"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-02-06 06:09:27,Super produit,"Ma fille avait dès peau mortes sur le crâne 
Au bout de deux semaines plus rien espérons que ça dure 
Je continue la routine 
Merci",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Super produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,4570,11238,2023-02-04 20:31:01,Savon Noir,"Ce savon et top, sachant que j&#x27;ai la peau tres grasse, ce savon à réduit mes boutons d&#x27;acné. Merci sibyllete",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Savon Noir"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-01-31 05:53:01,Ma cure indispensable,"J&#x27;utilise cette poudre depuis 2mois déja, et les résultats sont incroyable.
J&#x27;avais des démangeaisons, des plaques de pellicule apparente j&#x27;étais obligé de lavé mes cheveux 3/4fois par semaine.
Après 2 applications de la poudre, plus rien. 
Je vous conseille fortement ce produit les yeux fermé.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Ma cure indispensable"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-01-29 06:37:04,Quantité,Il n&#x27;y a pas de notice pour le mode d&#x27;emploi epuis la quantité est un peu petite,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:8:""Quantité"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,1085,,2023-01-27 22:25:41,Mon préféré,Mon préféré,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Mon préféré"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,4570,,2023-01-27 11:11:53,Génial,Génial,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Génial"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,14664,,2023-01-24 10:22:28,Rouge à lèvre,Ce produit est vraiment super que je mange ou que je bois de l’eau il reste intacte il faut juste attendre qu’il sèche bien après l’avoir mis je le recommande,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Rouge à lèvre"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-01-24 10:21:31,Pierre jaune,"Je vous recommande ce produit, il m’a vraiment aider à lutter contre les plaques de stresses que j’avais sur la tête qui me créais des pellicules. Maintenant je n’en ai plus du tout",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Pierre jaune"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,7210,,2023-01-18 08:54:52,Parfaite,Parfaite,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:8:""Parfaite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10209,,2023-01-18 08:54:26,Bien,Bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:4:""Bien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,768,,2023-01-17 09:13:53,Pas de pochette donc pas de surprise,"Les articles étaient comme ça à même le colis alors qu on voit bien la photo d un emballage quand on commande.
Mon plaisir en prenant une pochette surprise c est de l&#x27;ouvrir et la découvrir.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:36:""Pas de pochette donc pas de surprise"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",40,0,0,1,0
post,product,7213,,2023-01-15 14:01:44,très bon produit !,j’ai offert cette palette à ma petite sœur pour noël et elle l’adore !! la seule chose qu’elle m’ait dit c’est que ça craquèle un peu mais ça ne la dérange pas plus que ça !! merci beaucoup,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""très bon produit !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,,2023-01-14 12:18:13,Très bon produits facile à,"Très bon produits facile à utilisé, dès la première utilisation j’avais moins de pellicule. À voir sur le long terme si ça continue",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Très bon produits facile à"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,,2023-01-14 11:49:55,Incroyablement efficace,Incroyablement efficace,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Incroyablement efficace"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,,2023-01-14 07:46:06,Top,Bonne protection solaire je ne brille plus comme avec les autres,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:3:""Top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,2,0,1,0
post,product,2761,,2023-01-14 07:45:55,Top,Mes plaques commencent à diminuer donc top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:3:""Top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,10295,,2023-01-13 18:23:38,Palette creative,"Incroyable ! La palette est folle, tres pigementée, super facile a utiliser fraiment une turie",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Palette creative"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,14664,,2023-01-12 22:25:12,Rouge à lèvres sans transfert,Pour ma 1ère commande chez BySibyllete j&#x27;ai été très heureuse de trouver des belles teintes de rouges à lèvres mats qui me correspondent :) il est certain que je repasserai commande pour d&#x27;autres produits,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:29:""Rouge à lèvres sans transfert"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7210,,2023-01-10 20:04:44,Nul,"Commande passer 15 jours avant Noël et reçu après noël!!!
Super pour la livraison en 3-5 jours ouvrée.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:3:""Nul"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,4570,,2023-01-10 05:45:51,Tiens ses promesses,Tiens ses promesses,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:19:""Tiens ses promesses"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,12920,,2023-01-10 05:45:16,"Super gommage, hydrate et exfolie","Super gommage, hydrate et exfolie en profondeur",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:33:""Super gommage, hydrate et exfolie"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,14664,,2023-01-10 05:45:09,Super rouge à lèvres,Super rouge à lèvres,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:20:""Super rouge à lèvres"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,,2023-01-10 05:44:28,Super,Super,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Super"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,7210,,2023-01-09 22:49:37,"Bonjour, j ai commandé la","Bonjour, j ai commandé la palette début décembre et je ne l ai toujours pas reçu, j ai été prévenu d un retard d envoi le 20 décembre mais je n ai toujours rien à ce jour. J attend de vos nouvelles svp. Merci .",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Bonjour, j ai commandé la"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,2761,,2023-01-09 14:39:41,Temps de livraison,"Livraison très rapide, j&#x27;essaye après je reviendrai pour un autre avis.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""Temps de livraison"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7210,,2023-01-09 12:05:30,Parfait,Parfait,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""Parfait"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7213,,2023-01-09 12:05:11,Coup de cœur,"Rien à redire ,produit de grande qualité, n&#x27;hésiter pas !!!!",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Coup de cœur"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1070,9148,2023-01-08 07:06:52,Gloss clear,Magnifique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Gloss clear"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,4570,,2023-01-07 12:34:08,Savon noir,Je suis agréablement surpris après seulement une seul utilisation de ce produit ma filles avait plus de croûte dans le cure cheveux lure merci :relaxed:️ :heart:️,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Savon noir"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-01-06 20:57:46,UN GRAND MERCI,"Excellent produit, à peine 3 applications et j&#x27;avais déjà plus de plaques. 
Je perdais mes cheveux de devant depuis un moment et grâce a la pierre jaune, j&#x27;ai plus ce problème. 
Juste un grand merci. 
PS: a cause des plaques, j&#x27;avais aussi des tâches sur le visage, tout à disparu.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""UN GRAND MERCI"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,2761,,2023-01-06 19:27:47,Enfin une solution,"Les effets sont radicales après 2 utilisations je suis ravie! Merci mon cuir chevelu est de nouveau en bonne santé. 

Je laisse poser le masque ( mélange indiqué) toute la nuit puis shampoing le lendemain :)",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""Enfin une solution"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,12920,,2023-01-06 10:38:43,Pas encore utilisé,Pas encore utilisé,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""Pas encore utilisé"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",40,0,0,1,0
post,product,2761,,2023-01-05 18:15:10,PRODUIT MAGIQUE,"Bonjour, 

Je tenais absolument à faire un retour sur ce produit. 
En effet j&#x27;ai du psoriasis depuis toujours. Après avoir essayé toutes sortes de traitement sur ma tête, c&#x27;est aujourd&#x27;hui à 32 ans que j&#x27;ai trouvé la solution miracle. En seulement 2 utilisations j&#x27;ai constaté un changement incroyable. 
C&#x27;est un réel bouleversement pour moi. 

Merci infiniment 

Cordialement 


Estelle",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""PRODUIT MAGIQUE"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,4,0,1,0
post,product,3003,,2023-01-05 14:03:22,Super produit coup de cœur,Super produit coup de cœur pour moi,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Super produit coup de cœur"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-01-05 13:58:34,Incroyable,Le meilleure produit contre les problèmes de peau je recommande 1000%,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Incroyable"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7210,,2023-01-05 06:18:12,Très très long,"J’ai passé une commande en amont pour les fêtes de noël. Mettre tout le mois de décembre pour déposer une palette de maquillage dans un carton et l’expédier, c’est un peu abusé. Le colis a été expédié le 24 décembre… Un peu de jugeote s’il vous plaît, ça ne sert plus à rien. Résultat : surprise gâchée. SAV qui a une sacré tendance à ne pas répondre aux mails. En bref, même si les produits sont incroyables, ça reste une très mauvaise expérience",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Très très long"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",40,0,0,1,0
post,product,7213,,2023-01-05 06:18:09,Très très long,"J’ai passé une commande en amont pour les fêtes de noël. Mettre tout le mois de décembre pour déposer un pinceau de maquillage dans un carton et l’expédier, c’est un peu abusé. Le colis a été expédié le 24 décembre… Un peu de jugeote s’il vous plaît, ça ne sert plus à rien. Résultat : surprise gâchée. SAV qui a une sacré tendance à ne pas répondre aux mails. En bref, même si les produits sont incroyables, ça reste une très mauvaise expérience",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Très très long"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",40,0,0,1,0
post,product,15002,,2023-01-05 06:14:23,Super produit,Super produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Super produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,14664,,2023-01-05 06:14:19,Super produit,Super produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Super produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10209,,2023-01-05 06:14:12,Super produits,Super produits,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Super produits"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10295,,2023-01-04 14:34:59,Très fin,Parfait pour des traits fins et précis,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:8:""Très fin"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7210,,2023-01-04 14:34:43,Je recommande,"Très belle, ne sent rien de particulier donc sans parfum. Il suffit de mouiller légèrement le pinceau et la pigmentation est bien opaque à l&#x27;application !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Je recommande"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-01-04 13:40:41,C’est un échec,"Après plus de deux mois d’utilisation tous les deux jours,, c’est un échec total avec ou sans produit j’ai des démangeaisons, le produit encore sur mon crâne j’ai des démangeaisons donc c’est un échec. Pour le prix qui est énorme, je ne recommande pas.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""C’est un échec"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,2761,,2023-01-03 08:29:25,Au top !,Au top !,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:8:""Au top !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-01-02 16:12:05,Psoriasis,"Bonjour
J&#x27;ai commandé la pierre jaune pour ma fille qui a du psoriasis aux coudes. Elle est ravie et agréablement surprise. Je vous joins quelques photos témoins de l&#x27;efficacité de ce produit.
Photo 1: avant application
Photo 2: après 1 application
Photo 3: après 2 applications...",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Psoriasis"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,2,0,1,0
post,product,10209,,2023-01-01 12:36:47,Parfait,Parfait,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""Parfait"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7210,,2023-01-01 12:36:39,Génial,"Je recommande, les couleurs sont éclatante et très facile à appliquer",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Génial"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-12-31 09:59:41,Pierre jaune,"Je ne doute pas des bienfaits, puisque je vois régulièrement des vidéos de Sybille.
Le sauf inconvénient concerne le shampooing, impossible de retirer, après 4 lavages j&#x27;ai encore des résidus. Donc ma coiffeuse m&#x27;a fait une coiffure protectrice dessus. 
J&#x27;utilise des shampoings vegan et naturel peut-être sont-ils trop doux. 
Mais les perturbateurs endocriniens je les évite.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Pierre jaune"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,2761,,2022-12-31 07:11:06,J&#x27;avais des démangeaisons au niveau,J&#x27;avais des démangeaisons au niveau de la tête et ça m&#x27;a bien soulagé,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:40:""J&#x27;avais des démangeaisons au niveau"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-12-30 14:52:39,Livraison rapide et colis soigné,"Je ne peux pas encore donner d’avis sur l’efficacité de la pierre jaune sur mes problématiques cutanés, car je n’ai pas encore commencé le traitement. 
En revanche, je peux déjà dire que la livraison s’est faite rapidement et le colis était très soigné. Merci :)",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:32:""Livraison rapide et colis soigné"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,13426,,2022-12-30 12:15:09,Même en hiver je met,Même en hiver je met une crème solaire. Et je kiff cette crème,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:20:""Même en hiver je met"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,7213,,2022-12-26 11:35:23,"Très beau pinceau, rien à","Très beau pinceau, rien à dire top",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Très beau pinceau, rien à"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7210,,2022-12-26 11:34:56,Très heureuse de cette palette,"J’ai acheté cette palette et j’en suis ravie, je l’a conseil fortement !!!",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:30:""Très heureuse de cette palette"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,975,,2022-12-19 07:03:44,Pique un peu mais pas,Pique un peu mais pas mal,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Pique un peu mais pas"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,12920,,2022-12-17 12:29:12,Satisfaite,J&#x27;utilise pour le corps et visage ma peau respire et j&#x27;aime la texture,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Satisfaite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,,2022-12-17 09:55:23,Au top du top,Excellent savon !!!,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Au top du top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,2761,,2022-12-17 09:55:19,Excellent,Excellent ma peau est devenu nickel !,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,5941,,2022-12-16 13:34:08,Au top j&#x27;aime la couleur,Au top j&#x27;aime la couleur le format très pratique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:29:""Au top j&#x27;aime la couleur"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,,2022-12-16 13:33:23,Ras il fait son job,Ras il fait son job,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:19:""Ras il fait son job"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,9359,,2022-12-16 13:32:53,J&#x27;aime beaucoup l&#x27;effet bonne mine,J&#x27;aime beaucoup l&#x27;effet bonne mine qu&#x27;il me donne,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:44:""J&#x27;aime beaucoup l&#x27;effet bonne mine"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,12920,,2022-12-16 13:32:21,Au top il laisse vraiment,Au top il laisse vraiment bien ma peau,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Au top il laisse vraiment"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,12240,,2022-12-15 19:45:57,Il est super bien rien,Il est super bien rien à dire. S’adapte parfaitement étant donné que tu pic le régler,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Il est super bien rien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,12920,,2022-12-15 19:44:33,Excellent!! Quand tu l’applique tu,Excellent!! Quand tu l’applique tu ressens que ta peau est toute douce.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:34:""Excellent!! Quand tu l’applique tu"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
